,TAG,A_431FM1_FI,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,L_SPC_COOLING_AIR,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,SP COOLER AIR,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,UNIT,TPH,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,kg Air/Kg CLK,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
6259,16-02-2020 17:00,0,275.2,103.8,650.4,1149.6,1307.4,1295.2,1099.6,798.8,781.5,530,0,1060.9,1063.3,1359.5,4.5,355.3,308.4,920.6,907.3,851,753.9,551.5,419.9
6260,16-02-2020 18:00,0,275.5,104.1,649.9,1150.6,1314.4,1295.1,1099.6,756.5,733.3,530,0,1048.4,1055.9,1303.1,4.5,350.1,304.9,928.6,920.5,863,749.5,514.4,376.5
6261,16-02-2020 19:00,0,275.6,103.9,649.9,1149.7,1341.9,1324.8,1099.8,732.4,695.3,530,0,1056.9,1037.8,1334.5,4.5,345.6,296,909.6,906.3,861.8,741,499.5,357.8
6262,16-02-2020 20:00,0,275.3,104.1,650.2,1150.2,1336.5,1316.8,1099.8,697.8,678.3,530,0,1035.1,1060.2,1237.2,4.5,353.6,305.9,914.8,915.3,873.8,755,486.6,345.5
6263,16-02-2020 21:00,0,275.3,104.1,650.2,1149.1,1340,1296.5,1100.4,649.4,649.9,530,0,1001.4,1092.1,1173.6,4.5,378.3,339.5,913,917.7,880.5,778,478.6,337.1
6264,16-02-2020 22:00,0,274.1,103.7,650,1148.9,1339.8,1320.7,1100.7,683.1,682.8,530,0,1009.9,1104.6,1145.4,4.5,390.9,351.8,900.4,910.3,881.5,770.6,499.9,362.8
6265,16-02-2020 23:00,0,270.2,102.5,649.6,1148.6,1321.3,1304.9,1100.2,736.3,738.1,530,0,1024,1076.3,1177.7,4.5,389.9,352,923.2,920.7,886,787.3,540.3,398.7
6266,17-02-2020 00:00,0,271.5,103,650.2,1151.1,1331.1,1336.4,1100.1,732.3,733,530,0,1022.5,1072,1249.4,4.5,382.1,343,923.1,918.8,878.7,756.1,518,383.5
6267,17-02-2020 01:00,0,274.2,103.3,650.4,1150.8,1340.7,1360.7,1100,724.8,724.5,530,0,1033.7,1060.3,1301.4,4.5,380.6,339.8,912,908.8,874.7,741.4,492.3,366.8
6268,17-02-2020 02:00,0,271.6,102.4,649.9,1150.3,1324.5,1312.2,1099.6,687.2,686.6,530,0,1027.3,1026.5,1202.6,4.5,377.8,337.7,928.5,927.1,886.8,768.1,485.7,354.1
6269,17-02-2020 03:00,0,271.4,102.7,650.1,1149.6,1341,1307.5,1100,662.3,661.7,530,0,1011.4,1040.5,1148.5,4.5,386.8,346,904.1,915,888.4,792,510.7,366.1
6270,17-02-2020 04:00,0,271.2,102.1,650.5,1152,1339.7,1324.7,1099.8,650.5,650,530,0,1012.1,1047.2,1146.7,4.5,404.6,368.2,905.4,912.4,889.1,778.9,492.5,348.7
6271,17-02-2020 05:00,0,271.4,102.6,649.8,1149.1,1342.5,1311.3,1099.7,650.1,649.7,530,0,1013.8,1063.1,1150.6,4.5,401.1,363.9,898.7,910.2,890.1,784.2,495.9,351.5
6272,17-02-2020 06:00,0,266.8,101.7,650.5,1150.5,1343.7,1326.7,1100.4,647.1,646.7,530,0,1007.5,1060.2,1138.4,4.4,400.1,355.6,887.2,903.6,893.7,786.9,490.3,347.8
6273,17-02-2020 07:00,0,257.7,99.4,649.7,1148.7,1337,1322.5,1099.8,623.7,624,530,0,1004.6,1046.7,1150.9,4.1,414.5,351.5,907.2,914.5,897.6,785,474.3,331.4
6274,17-02-2020 08:00,0,255.3,98.9,649.8,1150.3,1334.9,1342.6,1100.1,631,628.4,530,0,1009.3,1005.4,1205.1,3.9,409,327.8,922.3,919.3,887.2,758.9,458.5,327.2
6275,17-02-2020 09:00,0,259.5,101.4,649.2,1150.5,1349.4,1339.8,1099.9,599.8,600.2,530,0,1008,950.9,1291.7,3.9,391.1,307.2,918.6,917.9,871.6,737.9,404,289.7
6276,17-02-2020 10:00,0,264.9,102.3,650.2,1162.2,1310.6,1332.9,1099.3,678.7,678.4,530,0,1019.3,943.1,1304.6,3.9,390.4,310.5,912.3,892.5,853.5,736.5,456.2,342.7
6277,17-02-2020 11:00,0,265.2,102.3,650.1,1214.9,1203.8,1185.9,1100,802.8,799.3,530,0,1015.9,1040,1225.1,4,402.9,329.5,907.7,844.8,794.1,742,554.6,425
6278,17-02-2020 12:00,0,268.3,102.8,649.7,1150.1,1358.2,1319.9,1100.2,655.6,655.9,530,0,1002.8,1120.9,1267.9,4,433,360.5,884.4,889.9,850.4,737.5,451.2,336.7
6279,17-02-2020 13:00,0,274.4,104.1,650.5,1151.4,1350.2,1333.1,1100.9,727.5,714.7,530,0,1026.5,1118.7,1374.7,4.1,415.1,354.9,908.2,899.7,840.3,718.7,476,361.3
6280,17-02-2020 14:00,0,275.6,104,650,1148.6,1373.2,1321.7,1099.5,661.1,658,530,0,1013.8,1109,1341.4,4.2,412.7,353.5,899.8,897.5,841.1,713,419.2,315.5
6281,17-02-2020 15:00,0,275.4,104.9,649.7,1150.1,1298.4,1313.3,1100.9,776.3,756.3,530,0,1044.3,1096.2,1352.8,4.2,423,363,914.3,894.9,843.2,735.9,511.7,385.9
6282,17-02-2020 16:00,0,275.4,105,650.9,1147.8,1291.9,1230.9,1092.6,810.8,784.4,530,0,1026.4,1116.3,1236.4,4.2,432.6,374.9,912.2,904,861.4,789.1,584.7,433.4
6283,17-02-2020 17:00,0,275.1,105.8,650.1,1151.1,1345.3,1286.9,1100.6,703.4,693.9,530,0,1018.3,1106.5,1234.7,4.2,426.7,368.1,905.8,904.4,849.5,749,497.2,377
6284,17-02-2020 18:00,0,275.3,105.2,649.9,1149.8,1351.3,1332.2,1101,718.6,707.2,530,0,1041.1,1104.4,1308.2,4.2,442.7,388.1,890.4,886.2,845.3,737.8,497.9,369.4
6285,17-02-2020 19:00,0,270.4,103.7,645.7,1141.6,1297.7,1237.6,1086.7,798.4,774.5,530,0,1026.9,1121.4,1184.7,4.1,432.2,374.1,908,902.8,871.5,801.4,599.5,434.7
6286,17-02-2020 20:00,0,259.3,100.9,647.2,1148.2,1358.3,1285.3,1097,674.6,668.8,530,0,1017.9,1098.4,1212.7,3.9,435,356,894.2,902.7,873.7,789.7,526,384.8
6287,17-02-2020 21:00,0,261.6,101.5,638.1,1136.8,1324.8,1325.4,1100.2,672.6,668.1,530,0,1010.5,1049.3,1325,3.9,409.4,326.9,929.3,922.5,868.1,734.1,447.8,329.8
6288,17-02-2020 22:00,0,245.9,97,605.5,1106.9,1318,1295.3,1080.8,636.7,635,530,0,931.6,1061.7,1323.2,3.6,411.6,311.9,933.6,926.3,879.8,742.6,425.3,309.4
6289,17-02-2020 23:00,0,245.5,96.8,650.6,1149.5,1323.2,1212.7,1095.8,634.8,629.2,530,0,911.3,1082,1048,3.7,407.2,309.7,917.3,919.1,903.6,840.1,522.5,356
6290,18-02-2020 00:00,0,241.3,95.6,650,1151.2,1334.3,1197.2,1091,615.4,613.4,530,0,927.1,1103.7,1066.5,3.5,444.4,333.6,917.3,929.4,909.5,837.5,504.3,340.8
6291,18-02-2020 01:00,0,204,84.8,628.3,1137.7,1339.8,1246.4,1099.5,601.6,601.3,530,0,892.4,1109.6,994.6,3,481,314,904,922.4,900.8,807.9,460.2,317.7
6292,18-02-2020 02:00,0,181.4,77,498.8,1047.7,1316.8,1181.7,1091.2,609.2,609.1,530,0,865.8,1061.9,1051.4,2.6,492.2,283.2,914.5,936.8,915.4,859.2,514.2,347.4
6293,18-02-2020 03:00,0,211.9,86.3,525.8,1077.1,1189.3,1153.2,1098.7,690.3,677,530,0,936.1,1083.1,1266.5,3.2,439.1,301.2,919.3,883,848.7,800.4,525.1,355.9
6294,18-02-2020 04:00,0,228.3,91.8,601,1107.9,1340.3,1230.8,1095.9,599,539,530,0,911.7,1114.5,1170.9,3.4,454.8,336.5,908.4,926.4,913.8,842.3,479.5,274.9
6295,18-02-2020 05:00,0,241.3,95.5,650.9,1148.5,1301.1,1293,1100.2,673.7,583.8,530,0,995.4,1057.6,1236.8,3.5,458.1,347.8,966.9,947.8,900.1,791.6,488.5,305.8
6296,18-02-2020 06:00,0,244.2,96.3,650.1,1151.3,1326.7,1296.5,1099.7,615.9,559.7,530,0,993.9,1119.8,1311,3.6,492.2,387.9,930.2,926.2,899.6,802.9,459.7,283.8
6297,18-02-2020 07:00,0,245.6,97.2,649.3,1146.6,1345.8,1371.3,1101,602.9,601.9,530,0,980.4,1121.7,1339.4,3.6,489.2,387.3,916.2,909.2,877.1,751.3,430,299.7
6298,18-02-2020 08:00,0,251.5,98.7,649.7,1149.5,1329,1336.8,1100.1,611.5,611.2,530,0,960.4,1127.9,1335.1,3.6,478.2,375.5,936.4,926.8,884.8,755.9,426.7,294.5
6299,18-02-2020 09:00,0,255.1,99.1,650.2,1148.4,1324.4,1267,1094.8,611,612.2,530,0,986.6,1123,1262.7,3.7,489.1,390,956.9,941,885.3,778.7,441,302.1
6300,18-02-2020 10:00,0,255.4,98.8,649.4,1146.1,1320.2,1281.2,1099.5,642.4,640.2,530,0,1016.4,1115.9,1241.6,3.7,487.8,391.4,952.3,928.2,873,789.5,493.7,351.7
6301,18-02-2020 11:00,0,259.7,99.7,648.1,1149.6,1330.1,1265,1096.8,634.5,635.9,530,0,1026.1,1079.7,1362.3,3.7,455.2,361.2,935.6,920.7,870.2,786.8,474.9,331.8
6302,18-02-2020 12:00,0,268,101.7,648.4,1146.2,1275.8,1219.3,1100,751.1,751.5,530,0,1047.3,1042.1,1408.3,3.9,451.5,370.3,951.5,923.6,863.2,794.8,554.8,401.8
6303,18-02-2020 13:00,0,277.1,103.9,649.3,1136.4,1267.2,1224.2,1094.9,697.1,703.5,530,0,1040.5,1063.1,1410.5,4,438.8,368,963.5,936.6,869.5,797.3,521.1,372.7
6304,18-02-2020 14:00,0,286.8,106.4,647.8,1149.7,1277,1213.2,1097.2,729.7,765,530,0,1041.2,1098.8,1469.6,4.1,416.6,358.6,947.6,924.2,860.2,775.6,513.8,395.5
6305,18-02-2020 15:00,0,296.4,109.5,663.4,1154.8,1287.1,1213,1094.8,781.5,782.7,530,0,1029.5,1035.3,1315.4,4.2,378.4,315,903.4,878.8,821,748.5,543,427.1
6306,18-02-2020 16:00,0,283.8,106.7,612.2,1080.3,1239.6,1222.4,1056.9,751.8,747.6,530,0,941.9,1073.5,1229,3.6,399.4,295.2,857.4,854.9,827.8,757.6,544.7,418.4
6307,18-02-2020 17:00,0,295.6,109.5,649.5,1149.2,1299.2,1247.7,1067.2,734.8,734.2,530,0,971,1071.2,1174.8,3.7,428,330.4,908,902.4,862.1,786.1,553.3,407.2
6308,18-02-2020 18:00,0,277.3,105.5,600.5,1062,1337.3,1218,1010.5,662.9,661.4,530,0,957.8,1132.5,1088.8,3.6,455.2,344.6,881,912.3,874,780.4,523.5,366.7
6309,18-02-2020 19:00,0,210.3,88.2,529.4,941.2,1281.6,1157.2,954.9,617,616.2,530,0,953.6,1103.9,1211.2,2.8,491,307.4,855.3,918.5,885.1,773.8,514.6,361.8
6310,18-02-2020 20:00,0,214.9,89.1,614.1,1077.3,1260.8,1202.2,996.3,671,655.8,530,0,1006.6,1112,1286.7,3.2,456.3,314.8,985.6,962.7,887.3,765.8,505.4,355.8
6311,18-02-2020 21:00,0,221.2,90.5,561.3,969.5,1318.1,1108.1,955.4,647.8,649.2,530,0,937.7,1134.5,1120.3,3.2,435.3,302.3,888.9,946.9,902,814,555.3,368.5
6312,18-02-2020 22:00,0,228.4,92.3,579.6,1000.2,1291.4,1178,1020.3,665,691.8,530,0,929.9,1112.8,1157.6,3.5,432.2,322,942,951.8,895.3,793.8,522.3,378.4
6313,18-02-2020 23:00,0,241.7,95.4,594.2,1001.3,1319.5,1234.1,1027.5,651.4,679.6,530,0,916.7,1147.2,1069.8,3.7,425.1,328.1,885.6,912.4,887.1,792.6,512.5,369.7
6314,19-02-2020 00:00,0,239.8,96,600.4,1000.7,1348.8,1305.1,1000.3,649.4,650.2,530,0,915.3,1169.2,1050.7,3.8,435.2,349.5,826,893.6,876.8,732.8,453.3,329
6315,19-02-2020 01:00,0,197.4,83.8,561.3,957.3,1166.9,1161.6,999.7,649.5,649.5,530,0,867.2,1168.8,1015.9,2.8,517.8,330.9,823.1,841.7,830.9,745.1,475.4,338.7
6316,19-02-2020 02:00,0,181.4,78.3,519.3,900.7,1059.2,1086.7,1033.6,776.5,793.5,530,0,1020.7,1096.8,1132.6,3.3,427.5,299.9,873.4,849.6,828.4,796.9,610.3,438.9
6317,19-02-2020 03:00,0,186.7,80.5,551.6,901.4,1008.4,1055.5,1050.1,926.4,927.2,530,0,979.7,1145.9,1108.3,4.2,353.4,288.9,833.1,813.7,814.3,810.3,682.8,505.5
6318,19-02-2020 04:00,0,181.6,78.8,548.8,898.3,1199.7,1199.6,1009.7,673.2,672.6,530,0,812.6,1137.8,978.8,2.9,408.8,244.7,695.3,783.6,808.8,734,473.5,326
6319,19-02-2020 05:00,0,181.4,78.3,550.5,900.8,1200.1,1201.2,1000.5,651,650.3,530,0,945.6,1138.9,1118.4,3,447.4,292.9,867.2,873.3,855,767.9,497.6,334.3
6320,19-02-2020 06:00,0,181.4,78.6,549.9,900.8,1200.2,1199.9,999.8,649.6,650.2,530,0,991.3,1130.8,1205,3.4,412.3,294,868.6,880,855.1,747.4,473.2,318.2
6321,19-02-2020 07:00,0,184,80.1,550.4,901.4,1200.7,1199.5,1000,639.6,641.4,530,0,994.4,1121.6,1247.5,3.8,372.2,278.9,817.4,825,802.1,702.7,434.3,302.5
6322,19-02-2020 08:00,0,185.3,80.1,550,1022.9,1199.8,1200.2,1000.2,600.9,599.6,530,0,912.7,1179.7,1182.4,3.9,359.5,274.8,855,843.4,808.3,699.6,392.7,273.9
6323,19-02-2020 09:00,0,183.9,79.5,549.8,999,1199.7,1199.5,999.7,598,599.4,530,0,894.6,1180.9,1057.8,3.9,373,294.2,897.4,874,845.4,748.9,418.8,286.4
6324,19-02-2020 10:00,0,181.4,78.3,549.1,1099.4,1158.4,1158.5,958.3,559.3,557.9,530,0,838.5,1171.9,1014.1,3.9,417.6,341.7,868.9,838.7,833,754.8,429.9,295.2
6325,19-02-2020 11:00,0,181.4,78.3,555.5,1022.6,1068.1,1009.3,899.3,599.5,589.4,530,0,896.9,1172.1,1026.9,3.9,401,323,930.1,881.7,828.1,755.2,466.9,318.9
6326,19-02-2020 12:00,0,181.4,78.1,550.4,1059.1,1058.1,1045.1,900.3,651.9,632.5,530,0,966.9,1164.7,1081.9,4,387.9,309.2,865.7,802.3,750.7,696.9,506.2,369.5
6327,19-02-2020 13:00,0,181.4,77.6,551.6,1075.7,1117,1066.7,938.3,620,649.8,530,0,905,1152.1,970.8,3.9,377.6,298.4,846,858.6,814.2,759.6,489.7,359.1
6328,19-02-2020 14:00,0,181.4,77.2,523.2,964.2,1148.4,1098.9,937.2,597.2,649.7,530,0,697.8,1163,874.1,2.6,506.9,277.2,590.3,698.3,720.1,675.9,449.9,354.1
6329,19-02-2020 15:00,0,183.8,78.1,546.7,1026.2,1194.8,1129.6,949.4,599.9,649.9,530,0,978.2,1046.7,1258.8,2.7,548.1,341.6,918.7,906.2,860.9,778.9,513.9,384.3
6330,19-02-2020 16:00,0,210.4,86.8,592.4,1083.5,1219.2,1217.1,1029.1,681.6,674.3,530,0,952.4,1118.8,1413.1,3.1,469.5,321.1,958.8,923.3,851.3,737.6,464,336.2
6331,19-02-2020 17:00,0,224.8,92.2,609.2,1098.5,1158.3,1220.9,1099.9,826.3,794.6,530,0,968.2,1146.9,1391.2,3.5,475.2,366.4,846.2,787.3,760.3,715.6,533.9,403
6332,19-02-2020 18:00,0,226.3,93.5,603.2,1059.9,1259.7,1242.9,1019.9,629.3,661.6,530,0,981.7,1157.5,1216.5,3.7,449.9,358.5,960.4,936.1,865.1,736.4,435.9,318.5
6333,19-02-2020 19:00,0,226.3,92.5,600.1,1050.7,1290.3,1168.3,995.5,601.3,650.3,530,0,983.6,1153.6,1113.4,3.8,438.9,353,926.6,934.8,883.3,800.3,492.7,351.4
6334,19-02-2020 20:00,0,231.9,93.3,599.3,1050.4,1233.8,1176.4,1000.1,602.8,653.4,530,0,990.1,1147.6,1135,3.9,422.5,348,960.1,956.5,886.5,772.9,458,341.8
6335,19-02-2020 21:00,0,214.1,88.6,552.7,995.1,1263.6,1142.5,977.7,614.2,649,530,0,951.4,1102.7,1077.4,3.2,470.4,325.3,861.8,909.9,890.9,826.3,525.4,365
6336,19-02-2020 22:00,0,214.2,89,550.9,1003.1,1151.8,1147.8,1019.8,685.9,685.6,530,0,989.8,1079.6,1262,3.5,447.9,333.2,947.2,936.2,884.8,808.5,536.2,384.2
6337,19-02-2020 23:00,0,229.5,93.1,550.6,1049.9,1238.3,1250.2,1049.6,713.8,712.3,530,0,1009.1,1106.3,1267.3,4.2,414.6,357.3,908,889.7,835,737.2,489.3,364.7
6338,20-02-2020 00:00,0,226.5,92.1,542,1049.3,1303.4,1199,1049.1,600.2,599.5,530,0,923.8,1104.9,1054.3,3.8,416.5,329.7,929.1,950.7,883.9,778.6,437.5,303.2
6339,20-02-2020 01:00,0,239.5,96,498.8,1050.2,1368.7,1328.7,1049.5,623,622.3,530,0,982.7,1058.6,1393.3,3.6,433.1,331.7,888.4,900.1,844.3,715.7,420.9,324.4
6340,20-02-2020 02:00,0,257.2,101,548.8,1049.5,1359.8,1346.1,1050.4,625.4,626.7,530,0,1002.2,1062.4,1410.1,4,427.8,352.9,903.6,906.2,832.2,687.6,392.8,300.7
6341,20-02-2020 03:00,0,264.5,102.8,551.3,1051.4,1348,1330.7,1050.5,685.6,686.1,530,0,1018.8,1063.1,1417.6,4.2,414.5,358,927.3,927,846.7,687.9,428.6,331.4
6342,20-02-2020 04:00,0,265.5,103,549.8,1050.3,1382.5,1336.3,1049.5,727.5,727.3,530,0,1011.6,1062.8,1349.5,4.3,397.3,342.6,873.6,883.8,833.2,698.2,462.6,361.4
6343,20-02-2020 05:00,0,262.3,102.1,550.1,1049.6,1361.3,1297.8,1049.7,620.2,619.6,530,0,987.3,1076.3,1225.2,4.1,418.2,357.5,903.5,919.3,875.7,742.7,426.1,304.9
6344,20-02-2020 06:00,0,261.3,101.8,571.5,1072.5,1366.6,1347,1050.4,611.4,608.9,530,0,1008.1,1074.7,1369.4,4.1,415.7,346.2,904.6,910.2,861.6,713.4,401.3,294.4
6345,20-02-2020 07:00,0,261.2,102.3,600.4,1100.4,1353.8,1378,1050.5,639.6,655.7,530,0,1026.9,1062.3,1366.6,4.1,403.4,335.1,924.7,918,857.3,691.2,400.7,311
6346,20-02-2020 08:00,0,263.2,102.6,599.7,1099.3,1353.3,1327.8,1049.9,642.7,684.6,530,0,987.2,1085.4,1298.7,4.1,411.7,341.9,918.2,924.1,870.8,731.3,433.2,329.8
6347,20-02-2020 09:00,0,265.2,103.2,599.3,1099.8,1355.5,1325.4,1049.3,650.4,690.6,530,0,1007.9,1106.9,1373.9,4.1,417.9,355.2,926.5,918,860.7,728.5,439.8,342.2
6348,20-02-2020 10:00,0,265.5,103.1,599.9,1099.8,1344,1297.7,1050.4,739.1,760.5,530,0,1000.9,1100.7,1297.4,4.2,416.2,357.3,930.1,920.9,860.6,747.4,505.3,394.2
6349,20-02-2020 11:00,0,265.3,102.5,600.3,1102.9,1339.5,1283.9,1098.4,697.1,704.4,530,0,997,1104.2,1261.4,4.2,419.1,359.4,923.2,916.9,859.7,770,490,368.2
6350,20-02-2020 12:00,0,265.4,102.5,599.4,1098.4,1328.6,1257.3,1099.2,731.3,734.5,530,0,995.2,1104.4,1249.2,4.2,411.9,351.4,919.4,915.4,860.5,784.5,527.5,392.1
6351,20-02-2020 13:00,0,265.3,102.2,600.1,1099.7,1327.2,1249.5,1090.6,708,706,530,0,999.7,1100.3,1214.4,4.2,411.5,349.7,917,910.7,859,792.1,531.9,387.6
6352,20-02-2020 14:00,0,265.2,102.4,599.5,1099.9,1303.7,1235.6,1082,700.5,700.6,530,0,1000.1,1091.4,1193.4,4.2,413,352.5,924.7,913.5,859.6,794.6,520.5,384.2
6353,20-02-2020 15:00,0,265.3,102.5,599,1099.3,1321.3,1245.2,1086.7,718.5,717.1,530,0,1004.6,1087.9,1265.3,4.2,413.2,353.3,919.7,913.4,855.8,790.8,534.7,393.9
6354,20-02-2020 16:00,0,265.3,102.6,600.5,1099.7,1331.1,1256.7,1093.1,683.6,682.7,530,0,986.9,1095,1181.1,4.2,411.3,349.2,920.9,909.8,853.7,779.6,500.7,367.1
6355,20-02-2020 17:00,0,265.4,102.6,600.1,1100.7,1326,1244.8,1088.3,680,680.5,530,0,993.9,1093.2,1218.2,4.2,426.6,368.7,917.3,912.5,859.5,794.8,512.6,374.5
6356,20-02-2020 18:00,0,265.4,103.1,599.4,1099.6,1344.1,1244.2,1092.5,649.3,649.6,530,0,973.3,1095.7,1148.2,4.2,429.3,369.6,906,914.2,864.6,798.7,499.5,363.8
6357,20-02-2020 19:00,0,265.4,103,599.9,1100.6,1349.6,1258.1,1088.7,676,673.1,530,0,989.9,1082,1155.1,4.2,453.1,396.6,910.1,914.4,865,794.9,526.3,386.9
6358,20-02-2020 20:00,0,265.4,103.2,601.6,1100.1,1356.7,1282.8,1100.4,669.8,669.6,530,0,1017.9,1088.7,1232.7,4.2,448.9,393.3,916.7,920,864.1,777.1,489.3,360.3
6359,20-02-2020 21:00,0,265.4,103.3,599.4,1101,1368.7,1312.2,1100.2,727.6,727.7,530,0,1025.3,1096.3,1296.8,4.2,443.3,388,912.4,915.5,860.2,764.1,507.1,380
6360,20-02-2020 22:00,0,265.2,103.1,625.5,1100.7,1349.7,1316,1099.8,694.4,692.8,530,0,1018.5,1090.9,1347.8,4.2,455.2,398.9,939.3,930.5,860.4,741.4,464.4,349.1
6361,20-02-2020 23:00,0,262.4,102.5,605.4,1108.2,1331.7,1224,1094.6,703.6,704.3,530,0,1005.7,1100.7,1180.3,4.1,466.8,408.1,941.8,939.8,882.4,811,527.7,372.8
6362,21-02-2020 00:00,0,256.1,100.6,607.8,1109.1,1338.6,1223.5,1092.3,669.1,667.5,530,0,1014.2,1080.6,1217.7,3.8,473.6,386.2,945.7,940.8,880.1,809.7,524,375
6363,21-02-2020 01:00,0,265.3,103,650,1149.7,1323.1,1247.1,1098.8,811.5,812.1,530,0,1030.1,1092.9,1294.7,3.9,454.9,380.6,967.4,952.4,874.1,796.7,585.6,439.9
6364,21-02-2020 02:00,0,265.5,103.2,649.5,1147.8,1321.4,1246,1099.1,777.7,778.5,530,0,1026.9,1095.7,1306.8,4,448.8,374.7,966.7,950.9,876.2,790.9,558.6,418.7
6365,21-02-2020 03:00,0,265.4,103.3,650.3,1149.9,1333.8,1265.6,1100,724.3,723.9,530,0,1018.9,1104.1,1271.3,4,447.8,382,962.4,947.7,873.2,777.4,519.4,375
6366,21-02-2020 04:00,0,265,103.2,649.7,1151.2,1333.7,1248.9,1098.7,791.8,793,530,0,1027.3,1102,1245.7,4.1,439.5,374.2,963.3,949.4,880.9,793.9,568.2,419.1
6367,21-02-2020 05:00,0,257.5,101.1,650,1150.1,1327.4,1246.5,1099.9,716.9,717.2,530,0,1002.8,1098,1173.6,4,426,358.5,952.4,943.5,884.3,806.5,530.1,378.3
6368,21-02-2020 06:00,0,265.4,103.8,650.5,1149.8,1332.2,1288.6,1100.5,719.9,718.2,530,0,1008.7,1116.1,1235.4,4.1,423.6,356.6,951.2,939.2,876.8,781,519.8,377.8
6369,21-02-2020 07:00,0,265.3,103.7,649.4,1150.5,1334.7,1254.4,1097.8,670,670.5,530,0,1002.7,1139.4,1162.2,4.1,425.3,358.5,939.1,933.3,885,811,518.7,360.2
6370,21-02-2020 08:00,0,255.2,101.1,648.1,1148.7,1328.9,1233,1100.4,674.9,673.2,530,0,1017.8,1141,1135.3,4.1,420.6,352.7,957.3,947,886.5,812.4,515.5,357.3
6371,21-02-2020 09:00,0,251,100.1,600.1,1150.1,1336.1,1265.8,1101.3,649.6,649.4,530,0,998.6,1119.3,1193.3,3.9,437.5,355.9,953.4,944.5,875.9,788.2,480.8,338.1
6372,21-02-2020 10:00,0,251.3,100.1,599.3,1148.9,1333.5,1272.4,1099.8,709.7,706.8,530,0,1014.6,1102.1,1282.2,3.9,446.4,369.8,957.7,944.4,868.8,767.5,501.3,368.2
6373,21-02-2020 11:00,0,252.8,100,599,1149.8,1339.7,1274.7,1099.7,687.2,687.5,530,0,1013.8,1108,1364.3,4.1,444,382.1,956.1,939,862.9,747.3,460.7,337.7
6374,21-02-2020 12:00,0,255.4,100.5,610.3,1142.4,1270.3,1279.7,1099.4,784.4,783.2,530,0,1052.8,795.4,1403.5,4.2,426.4,368.7,965.9,918.2,857.3,757.8,536.8,404.7
6375,21-02-2020 13:00,0,261.2,101.9,649.6,1148.6,1287.4,1248.3,1100.5,770,769.2,530,0,1012,1179.3,1359.7,4.3,425.9,375.4,942.3,911,856.1,772.3,528.7,395.6
6376,21-02-2020 14:00,0,265.5,102.9,649.4,1147.6,1289.8,1295.4,1101.1,797.6,801.1,530,0,1062.4,1172.9,1438.1,4.5,406.8,372.5,942.5,899.7,847.8,756.4,548,417.8
6377,21-02-2020 15:00,0,271,104.6,648.9,1149.9,1305.4,1281.6,1100.4,794,792.7,530,0,1042.7,1200.8,1309.4,4.6,394.9,359.1,954.8,915.9,849.4,748.3,539.9,417.7
6378,21-02-2020 16:00,0,265.4,103.1,650.8,1151.7,1324.3,1201,1098.2,674.8,674.9,530,0,938.8,1225.7,1082.6,4.3,436.6,395.7,938.1,932.1,870.1,794.4,483.2,345.1
6379,21-02-2020 17:00,0,265.5,103.1,649.9,1149.6,1227.8,1175,1100.1,803.9,805.1,530,0,984,1225.5,1235.9,4.5,473.5,448.2,954.3,898.6,847.9,797.2,589.6,444
6380,21-02-2020 18:00,0,271.3,105.4,651.3,1147.8,1124.4,1059.4,1100.8,874.9,877.5,530,0,1031.2,1210,1362.9,4.6,443.7,422.2,946.9,836.5,771.5,750.8,601.2,458.6
6381,21-02-2020 19:00,0,271.4,106,649,1150.2,1197.2,1086.3,1098,799.7,802.1,530,0,1045.7,1204,1394.9,4.6,435.9,411.7,950.6,869.5,778.9,744.7,547.1,409.6
6382,21-02-2020 20:00,0,275.3,106.6,649.8,1150,1208.8,1274.1,1100.4,808.5,809.6,530,0,1082.5,1188.5,1435.9,4.6,420,399.2,929.7,872.1,839.2,761.5,561.2,420.3
